#name, A, B, C, D, E, F
NODE_0000000, 1.401674417495314e-05, 1.8819981922335805e-06, 2.4753877569617115e-07, 3.702517244785862e-05, 0.5973845027904926, 0.4025623257559168
EPI2259036|A/chicken/Wyoming/22-014917-001-original/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Wyoming|2022-05-10, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/3, 8.638870119053856e-06, 1.0818240949152484e-06, 1.9965502209048456e-07, 4.149111162311081e-05, 0.20035133609033612, 0.7995972524488048
EPI2702410|A/Snow_Goose/North_Dakota/USDA-011035-005/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|North_Dakota|2022-04-04, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/1, 4.980981410305834e-06, 5.988597031532421e-07, 1.2300190396369238e-07, 3.4255165117673186e-05, 0.16133051548710636, 0.8386295265047585
84.9/64, 5.391615991084769e-06, 6.540460501596439e-07, 1.3656256297877167e-07, 3.57948461876237e-05, 0.1180506432506258, 0.8819073796785823
EPI2702585|A/Snow_Goose/North_Dakota/USDA-009399-003/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-03-29, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
0/42, 1.2344252532097258e-05, 1.5681735654043051e-06, 2.870548324325718e-07, 5.1254287728805524e-05, 0.23928843335185607, 0.7606461128794852
EPI2702314|A/Snow_Goose/North_Dakota/USDA-009481-010/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-03-23, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
EPI2705956|A/chicken/Nebraska/USDA-010905-001/2022|H5N1|PB2|2.3.4.4b|B2.1|poultry|Nebraska|2022-04-11, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0/11, 7.554178191034542e-06, 9.365918027618423e-07, 1.758195517386821e-07, 3.985472535201069e-05, 0.19496973970966952, 0.8049817389754329
NODE_0000006, 4.018873094986267e-06, 4.7010523609453004e-07, 1.2112180000828812e-07, 3.568992510807496e-05, 0.03893906340322808, 0.9610206365715327
EPI2708196|A/Bald_Eagle/Minnesota/USDA-012668-010/2022|H5N1|PB2|2.3.4.4b|B2.1|wild-bird|Minnesota|2022-04-25, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000007, 2.348633499303086e-06, 2.5901425941075765e-07, 8.671688210629598e-08, 3.166403612052592e-05, 0.011813855261128377, 0.9881517863381102
EPI2704326|A/Ross_s_Goose/Minnesota/USDA-011226-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Minnesota|2022-04-05, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000008, 2.056088196805733e-06, 2.2323193645991457e-07, 8.089547350678056e-08, 3.089057359737025e-05, 0.0073314675883314195, 0.9926352816224645
EPI2702633|A/Snow_Goose/North_Dakota/USDA-009399-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-03-29, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000009, 2.095545261810656e-06, 2.280360327025167e-07, 8.167693921805933e-08, 3.0997466141220046e-05, 0.007932518982493435, 0.9920340782931317
EPI2702224|A/Snow_Goose/North_Dakota/USDA-009483-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|North_Dakota|2022-03-22, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000010, 2.6205292303987057e-06, 2.9221984262786043e-07, 9.211874481940718e-08, 3.238776222892106e-05, 0.015971572696405627, 0.9839930346735476
EPI2702962|A/Snow_Goose/Missouri/USDA-011404-001/2022|H5N1|PB2|2.3.4.4b||wild-bird|Missouri|2022-03-08, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000011, 5.5244721102495715e-06, 6.585432676226538e-07, 1.5182079055433722e-07, 3.9398700380378535e-05, 0.06294094734375315, 0.937013319119698
EPI2703694|A/Red-tailed_Hawk/Kansas/USDA-008980-002/2022|H5N1|PB2|2.3.4.4b||wild-bird|Kansas|2022-03-14, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
NODE_0000012, 1.2339297836381405e-05, 1.5758288539633384e-06, 2.6924587595305984e-07, 4.769534753807291e-05, 0.3328423583358173, 0.6670957619440783
EPI2035102|A/turkey/Minnesota/22-009314-001-original/2022|H5N1|PB2|2.3.4.4b||poultry|Minnesota|2022-03-28, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
